VIN,year,znamka,model,state,city,price,miles,accidents,use,owners,MPG_city,MPG_highway,engine,transmission,drive_type,exterior,interior
WDCTG4GB9LU026644,2020,mercedes-benz,gla,MD,Catonsville,32000,29273,3,Personal,1,22,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Unknown
WDAPF4CD2KN025803,2019,mercedes-benz,sprinter-cargo-van,CA,Santa Ana,54981,10372,0,Personal,1,0,0,3.0L V-6 Diesel Turbocharged,Automatic,RWD,White,Black
WDDTG5CBXFJ074120,2015,mercedes-benz,gla,GA,Chamblee,27960,69120,0,Personal,5,23,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WDDUG8GB7KA433689,2019,mercedes-benz,s-class,FL,Hollywood,65992,40398,0,Personal,3,17,27,4.0L V-8 Gas Turbocharged,Automatic,AWD,White,Red
WDCTG4GB2LU028221,2020,mercedes-benz,gla,NY,Forest Hills,29000,19298,1,Personal,1,22,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WDDZF4KB2JA469748,2018,mercedes-benz,e-class,VA,Charlottesville,36998,40969,0,Personal,2,21,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
4JGDF7CE8DA222779,2013,mercedes-benz,gl,FL,Lakeland,20594,81668,0,Personal,3,14,19,4.7L V-8 Gas Turbocharged,Automatic,AWD,White,Black
W1K5J4HB8LN121288,2020,mercedes-benz,cla,NY,White Plains,35795,24253,0,Personal,1,23,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WDDNG7EB9BA371956,2011,mercedes-benz,s-class,OR,Salem,29995,80498,0,Personal,2,15,22,5.5L V-8 Gas Turbocharged,Automatic,RWD,White,Beige
W1N0G8EB0MF878592,2021,mercedes-benz,glc,NJ,Union,46490,20111,0,Personal,1,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Gray
WDDWK8DB3KF797395,2019,mercedes-benz,c-class,AZ,Gilbert,41750,21217,0,Personal,2,21,29,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Red,Beige
WDDZF4KB3KA597482,2019,mercedes-benz,e-class,MN,Eden Prairie,39500,37175,0,Personal,2,21,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Beige
55SWF8EBXKU309091,2019,mercedes-benz,c-class,NJ,Englewood Cliffs,29900,24717,0,Personal,1,22,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WDDGJ4HB8FG357893,2015,mercedes-benz,c-class,VA,Chantilly,14995,79580,2,Fleet,2,22,31,1.8L Inline-4 Gas Turbocharged,Automatic,RWD,Red,Black
WDDXK8CB2HA019150,2017,mercedes-benz,s-class,TX,Carrollton,73995,29005,0,Personal,3,17,25,4.6L V-8 Gas Turbocharged,Automatic,RWD,Gray,Black
W1N0G8EB0NV393876,2022,mercedes-benz,glc,MA,Chicopee,49475,1000,0,Personal,0,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Beige
W1N4M4HB4LW028039,2020,mercedes-benz,glb,GA,Duluth,42467,17208,0,Personal,1,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Black
4JGDF6EE9HA797342,2017,mercedes-benz,gls,NJ,Butler,26888,90757,1,Fleet,2,19,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,Black,Black
WD4PG2EE5J3410311,2018,mercedes-benz,metris-passenger-van,OR,Portland,27995,80133,0,Personal,1,19,23,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Black,Black
WDCTG4EB0JJ396057,2018,mercedes-benz,gla,TX,Georgetown,26996,58813,0,Fleet,3,24,33,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Blue,Beige
55SWF4JB6JU268648,2018,mercedes-benz,c-class,TX,Houston,25850,64619,0,Personal,1,24,33,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Black,Black
WDDHF8JB8EB044801,2014,mercedes-benz,e-class,MN,White Bear Lake,19995,94106,0,Personal,1,21,29,3.5L V-6 Gas,Automatic,AWD,Silver,Unknown
4JGFB4KBXLA080301,2020,mercedes-benz,gle,TX,Plano,58951,12493,0,Personal,2,19,26,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Beige
4JGED6EB2KA149042,2019,mercedes-benz,gle,CA,Buena Park,58990,38447,0,Personal,1,17,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,Gray,Black
4JGFF5KE5LA214104,2020,mercedes-benz,gls,MT,Billings,67025,40317,0,Personal,1,19,23,3.0L V-6 Gas Turbocharged,Automatic,AWD,Black,Unknown
4JGDA5HB0HA969896,2017,mercedes-benz,gle,KS,Overland Park,29950,80271,0,Personal,1,18,23,3.5L V-6 Gas,Automatic,AWD,White,Unknown
WDDZF4JB7KA673836,2019,mercedes-benz,e-class,GA,Duluth,43857,8851,0,Personal,1,21,30,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gray,Black
WDC0G4KB8GF087326,2016,mercedes-benz,glc,VA,Fairfax,29850,27995,0,Personal,2,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Black
W1N0G8EBXNV331014,2022,mercedes-benz,glc,CA,Van Nuys,45495,1888,0,Personal,2,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Gray
WDDHF8JB0EA817797,2014,mercedes-benz,e-class,VA,Dumfries,15999,95887,1,Fleet,5,21,29,3.5L V-6 Gas,Automatic,AWD,Black,Black
4JGBB5GB4AA579976,2010,mercedes-benz,m-class,CA,Sherman Oaks,9995,103387,0,Personal,2,16,21,3.5L V-6 Gas,Automatic,RWD,Silver,Unknown
4JGDA0EB9FA469823,2015,mercedes-benz,m-class,TX,Plano,19990,106966,0,Personal,2,22,29,2.1L Inline-4 Diesel Turbocharged,Automatic,AWD,Blue,Unknown
WD3PE7DD9GP320807,2016,mercedes-benz,sprinter-cargo-van,CA,Hayward,37900,59015,0,Personal,2,0,0,2.1L Inline-4 Diesel Turbocharged,Automatic,RWD,White,Unknown
WDDGJ4HB2DF944108,2013,mercedes-benz,c-class,AZ,Phoenix,14950,70420,0,Personal,4,21,31,1.8L Inline-4 Gas Turbocharged,Automatic,RWD,Black,Black
W1NYC6BJ7NX444874,2022,mercedes-benz,g-class,MD,Owings Mills,183890,1502,0,Personal,1,14,17,4.0L V-8 Gas Turbocharged,Automatic,AWD,White,Black
WDBSK75F35F107054,2005,mercedes-benz,sl,NC,Fayetteville,12900,78741,2,Fleet,3,16,23,5.0L V-8 Gas,Automatic,RWD,Black,Unknown
WDDKJ5KB9DF204399,2013,mercedes-benz,e-class,MD,White Marsh,19842,76308,3,Personal,7,20,28,3.5L V-6 Gas,Automatic,RWD,White,Beige
WDCTG4GBXFJ062381,2015,mercedes-benz,gla,IA,Clive,18974,99624,0,Personal,3,24,32,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
4JGFB4KB1LA145973,2020,mercedes-benz,gle,NJ,Morristown,54999,20534,0,Personal,1,19,26,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
W1K2J5KB3MA086606,2021,mercedes-benz,cls,VA,Chantilly,69999,22543,0,Personal,1,22,29,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,White,Unknown
4JGDF7DE6HA967180,2017,mercedes-benz,gls,AL,Birmingham,48959,46601,0,Personal,1,14,18,4.7L V-8 Gas Turbocharged,Automatic,AWD,Gray,Black
55SWF8DB5LU328005,2020,mercedes-benz,c-class,CA,Torrance,35172,16732,0,Personal,1,24,35,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Blue,Beige
WDDWJ8HB7HF474439,2017,mercedes-benz,c-class,NJ,Burlington,55599,65155,0,Fleet,3,17,23,4.0L V-8 Gas Turbocharged,Automatic,RWD,Black,Black
W1KZF8DB3NB084963,2022,mercedes-benz,e-class,TX,Conroe,56988,9202,0,Personal,1,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,White,Black
WDC0G4JB0JF472730,2018,mercedes-benz,glc,CA,Encino,30997,39224,0,Personal,1,22,28,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Blue,Black
W1N4N4HB4MJ185971,2021,mercedes-benz,gla,TN,Alcoa,36833,28248,0,Personal,1,24,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Black
W1NTG4GB5LU030303,2020,mercedes-benz,gla,CA,Temecula,34288,25460,0,Personal,1,22,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WDDWK8DB9LF974324,2020,mercedes-benz,c-class,FL,Hollywood,37977,77539,0,Personal,1,21,29,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gray,Red
4JGDF7CE5DA141366,2013,mercedes-benz,gl,MA,Westport,21995,98246,0,Personal,2,14,19,4.7L V-8 Gas Turbocharged,Automatic,AWD,Gray,Beige
4JGDA5HB5HA913811,2017,mercedes-benz,gle,NY,Bronx,23495,73447,1,Personal,1,18,23,3.5L V-6 Gas,Automatic,AWD,White,Unknown
55SWF6EB6KU314146,2019,mercedes-benz,c-class,TX,Garland,48988,10162,0,Personal,1,19,27,3.0L V-6 Gas Turbocharged,Automatic,AWD,Red,Black
WDD3G4FB3KW026607,2019,mercedes-benz,a-class,FL,Hollywood,26977,63139,0,Fleet,2,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WDDZF6EB6JA402285,2018,mercedes-benz,e-class,OR,Bend,52896,24835,0,Personal,2,19,25,3.0L V-6 Gas Turbocharged,Automatic,AWD,Gray,Black
W1KWK6EBXMG071081,2021,mercedes-benz,c-class,NY,Nanuet,74450,8013,0,Personal,1,19,27,3.0L V-6 Gas Turbocharged,Automatic,AWD,Blue,Brown
W1KZF8DB6NB025292,2022,mercedes-benz,e-class,TX,Fort Worth,58791,5946,0,Personal,1,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Black,Black
55SWF4KB1HU201917,2017,mercedes-benz,c-class,PA,Chambersburg,27488,40727,0,Personal,2,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Unknown
4JGDA5HBXCA009705,2012,mercedes-benz,m-class,CA,Corona,14499,106070,0,Personal,1,17,22,3.5L V-6 Gas,Automatic,AWD,Silver,Black
W1KWF8DB8MR642203,2021,mercedes-benz,c-class,GA,Atlanta,40667,13198,0,Personal,1,23,35,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gray,Black
WDDGF8AB1DR298786,2013,mercedes-benz,c-class,TN,Nashville,10775,106904,1,Personal,2,20,28,3.5L V-6 Gas,Automatic,AWD,Black,Black
4JGDA7EB3KB211648,2019,mercedes-benz,gle,VA,Fredericksburg,74000,24609,1,Personal,1,12,18,5.5L V-8 Gas Turbocharged,Automatic,AWD,White,Black
WDC0G4KB2KF639993,2019,mercedes-benz,glc,WA,Liberty Lake,37400,37160,0,Personal,1,22,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WDDZF4KB3JA368587,2018,mercedes-benz,e-class,OK,Broken Arrow,31711,52324,1,Personal,1,21,29,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
W1N0G8DB8MF928804,2021,mercedes-benz,glc,GA,Marietta,40990,20852,0,Personal,1,22,29,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Blue,Beige
WDC0G4JB0KF609988,2019,mercedes-benz,glc,TN,Memphis,35951,24974,0,Personal,1,22,27,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Gray,Black
4JGFD6BB5MA503423,2021,mercedes-benz,gle,NV,Henderson,81981,30212,0,Personal,1,18,23,3.0L Inline-6 Gas Turbocharged,Automatic,AWD,White,Black
WDD2J5JB7KA029842,2019,mercedes-benz,cls,TX,Houston,52692,32079,0,Personal,1,24,31,3.0L Inline-6 Gas Turbocharged,Automatic,RWD,White,Black
W1N0J8EB1MF996040,2021,mercedes-benz,glc,OR,Portland,57747,9754,0,Personal,1,22,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Red
WDDLJ7GB9JA204100,2018,mercedes-benz,cls,TX,Addison,66995,53206,0,Personal,2,16,22,5.5L V-8 Gas Turbocharged,Automatic,AWD,Black,Black
WDC0G4KB2HF155587,2017,mercedes-benz,glc,MD,Germantown,24490,81295,0,Personal,2,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Beige
W1N0G8EB6LF846163,2020,mercedes-benz,glc,PA,Morrisville,33495,49333,0,Fleet,1,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Gray
WDC0G4KB4HF150794,2017,mercedes-benz,glc,OH,Cincinnati,25495,76297,1,Personal,1,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
4JGFF8GE9LA222023,2020,mercedes-benz,gls,OR,Portland,89937,32148,0,Personal,1,16,21,4.0L V-8 Gas Turbocharged,Automatic,AWD,Silver,Black
55SWF4KB9GU172987,2016,mercedes-benz,c-class,TX,Dallas,20995,70994,0,Personal,2,24,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Gray
WDBSK75F13F061995,2003,mercedes-benz,sl,TX,Spring,15000,63693,0,Personal,5,15,22,5.0L V-8 Gas,Automatic,RWD,Tan,Gray
WDC0J4KBXKF636941,2019,mercedes-benz,glc,CA,West Covina,42797,57894,0,Personal,1,21,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Silver,Black
WDCGG5HB0FG380237,2015,mercedes-benz,glk,FL,Jacksonville,24998,53286,1,Personal,2,19,25,3.5L V-6 Gas,Automatic,RWD,Gray,Black
WDBUF87X17B169197,2007,mercedes-benz,e-class,NJ,Jersey City,7998,100626,0,Fleet,2,18,24,3.5L V-6 Gas,Automatic,AWD,White,Beige
WDDEJ71X57A005017,2007,mercedes-benz,cl,TX,Carrollton,22990,65917,0,Fleet,5,15,22,5.5L V-8 Gas,Automatic,RWD,White,Beige
WDDPK3JA2JF151119,2018,mercedes-benz,slc,NJ,Hillside,30888,49934,2,Personal,3,25,32,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Black,Red
WDDSJ4EB9EN105059,2014,mercedes-benz,cla,FL,Delray Beach,18891,34201,0,Personal,1,26,38,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Red,Beige
4JGCB65E36A030221,2006,mercedes-benz,r-class,TX,El Paso,6995,113767,0,Fleet,2,16,21,3.5L V-6 Gas,Automatic,4WD,Blue,Unknown
WDDWK4JB7JF626001,2018,mercedes-benz,c-class,CA,Santa Monica,37345,28870,0,Personal,1,22,29,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Black,Gray
W1K5J4HB2LN102283,2020,mercedes-benz,cla,FL,Ft. Lauderdale,36999,24650,0,Personal,1,23,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
4JGDF7CE2DA147738,2013,mercedes-benz,gl,NC,Cornelius,19995,122808,0,Personal,3,14,19,4.7L V-8 Gas Turbocharged,Automatic,AWD,White,Black
W1K3G4EB5MJ296469,2021,mercedes-benz,a-class,CA,Sherman Oaks,34188,24103,0,Personal,1,25,36,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Black,Black
WDC0G4KB9JV068345,2018,mercedes-benz,glc,CA,Newport Beach,34998,17586,0,Personal,2,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Brown
4JGDA5JB1JB087730,2018,mercedes-benz,gle,AZ,Scottsdale,32992,46909,0,Personal,3,18,23,3.5L V-6 Gas,Automatic,RWD,Black,Black
WDDPK3JA2KF162851,2019,mercedes-benz,slc,FL,Longwood,37980,47372,0,Personal,1,23,32,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,White,Black
WDDZF8KB3KA570466,2019,mercedes-benz,e-class,WA,Seattle,88880,23877,0,Personal,2,15,23,4.0L V-8 Gas Turbocharged,Automatic,AWD,Gray,Black
WDDGF4HB5EG221219,2014,mercedes-benz,c-class,HI,Waipahu,16000,45392,0,Personal,2,22,31,1.8L Inline-4 Gas Turbocharged,Automatic,RWD,Black,Black
4JGDA7FB7GA781969,2016,mercedes-benz,gle,NJ,Maple Shade,49999,40823,2,Fleet,4,13,17,5.5L V-8 Gas Turbocharged,Automatic,AWD,Black,Black
4JGDA7EB4EA359690,2014,mercedes-benz,m-class,PA,Pittsburgh,45900,30421,0,Personal,1,13,17,5.5L V-8 Gas Turbocharged,Automatic,AWD,White,Unknown
WDDHF8HB0BA407695,2011,mercedes-benz,e-class,VA,Stafford,10495,132998,0,Personal,2,17,24,3.5L V-6 Gas,Automatic,AWD,Blue,Beige
WDD3G4FB4KW018791,2019,mercedes-benz,a-class,OH,Streetsboro,29000,40871,0,Personal,2,24,34,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Black
WDDKJ5GB9AF048420,2010,mercedes-benz,e-class,IN,Indianapolis,16000,50700,0,Personal,3,17,26,3.5L V-6 Gas,Automatic,RWD,White,Black
WDCGG8JB1DG056870,2013,mercedes-benz,glk,WA,Lakewood,15999,114073,0,Fleet,3,19,24,3.5L V-6 Gas,Automatic,AWD,Black,Beige
4JGDA5HB1JB197750,2018,mercedes-benz,gle,NJ,South Hackensack,37995,19401,0,Personal,1,18,22,3.5L V-6 Gas,Automatic,AWD,White,Unknown
WDDWK6EB6JF604089,2018,mercedes-benz,c-class,LA,Slidell,39998,65582,0,Personal,2,19,26,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Black
WD3PE7CD1JP639157,2018,mercedes-benz,sprinter-cargo-van,VA,Woodbridge,32995,64654,0,Fleet,1,0,0,3.0L V-6 Diesel Turbocharged,Automatic,RWD,Gray,Black
W1N4M4HBXMW141396,2021,mercedes-benz,glb,MD,Owings Mills,42290,10010,0,Personal,1,23,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
WDDKK5KFXEF228454,2014,mercedes-benz,e-class,MD,Rockville,29981,36245,0,Personal,1,19,28,3.5L V-6 Gas,Automatic,RWD,Gray,Beige
4JGDF6EEXFA503783,2015,mercedes-benz,gl,NC,Fayetteville,23995,95896,0,Personal,2,17,21,3.0L V-6 Gas Turbocharged,Automatic,AWD,Black,Unknown
4JGFD6BB6NA612507,2022,mercedes-benz,gle,MD,Annapolis,94791,5604,0,Personal,1,17,21,3.0L Inline-6 Gas Supercharged and Turbocharged,Automatic,AWD,White,Black
WDBRF92HX7F892096,2007,mercedes-benz,c-class,VA,Chantilly,9499,51750,0,Personal,3,19,26,3.0L V-6 Gas,Automatic,AWD,Black,Beige
4JGDA5JBXJB132986,2018,mercedes-benz,gle,VA,Fredericksburg,30000,43897,1,Personal,1,18,23,3.5L V-6 Gas,Automatic,RWD,White,Beige
W1KVK8BB8NF004305,2022,mercedes-benz,sl,TX,Houston,218000,50,0,Personal,0,14,21,4.0L V-8 Gas Turbocharged,Automatic,AWD,Gray,Black
4JGFB8KB5MA440308,2021,mercedes-benz,gle,FL,Inverness,122000,12095,0,Personal,1,15,19,4.0L V-8 Gas Turbocharged,Automatic,AWD,Black,Black
WDCTG4GB0HJ317915,2017,mercedes-benz,gla,FL,Orlando,21798,62075,2,Fleet,3,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WDDYJ7KA9JA013426,2018,mercedes-benz,amg-gt,TX,Boerne,164888,2224,0,Personal,1,15,20,4.0L V-8 Gas Turbocharged,Automatic,RWD,White,Black
WDBJF65JXYB053987,2000,mercedes-benz,e-class,CA,Alameda,9988,101217,0,Personal,1,21,30,3.2L V-6 Gas,Automatic,RWD,Unknown,Unknown
4JGDF6EEXKB231255,2019,mercedes-benz,gls,OR,Portland,49993,40239,0,Personal,2,16,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,Silver,Black
W1N0G8EBXNG048536,2022,mercedes-benz,glc,PA,Devon,49269,7199,0,Personal,1,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Beige
WDDNG7BBXBA395154,2011,mercedes-benz,s-class,VA,Bealeton,19995,71206,1,Personal,4,15,23,5.5L V-8 Gas,Automatic,RWD,White,Beige
W1KZF6JB2LA773629,2020,mercedes-benz,e-class,PA,Warminster,55350,7820,0,Personal,1,20,28,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Black
WDCYC7DF1DX206971,2013,mercedes-benz,g-class,CA,Irvine,59188,137851,0,Personal,2,12,14,5.5L V-8 Gas Turbocharged,Automatic,AWD,Black,Black
WDCYC7HJ5KX300282,2019,mercedes-benz,g-class,AZ,Mesa,179999,34507,0,Personal,2,13,17,4.0L V-8 Gas Turbocharged,Automatic,AWD,Black,Black
W1N4N5DB4MJ222044,2021,mercedes-benz,gla,CA,Beverly Hills,53815,6658,0,Personal,1,20,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
4JGFF8GEXLA177786,2020,mercedes-benz,gls,NJ,Edison,94989,28767,0,Personal,1,16,21,4.0L V-8 Gas Turbocharged,Automatic,AWD,Silver,Black
WDDSJ4GBXGN342059,2016,mercedes-benz,cla,PA,Exton,25763,35664,0,Personal,2,24,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
WDCTG4EB3KU004320,2019,mercedes-benz,gla,CA,Santa Barbara,27995,31546,0,Personal,1,24,33,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,White,Beige
W1N4M4GB5NW208344,2022,mercedes-benz,glb,FL,Sarasota,42777,3789,0,Personal,0,24,32,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,White,Beige
W1K6G7GB0MA050392,2021,mercedes-benz,s-class,IL,Hickory Hill,111991,19922,0,Personal,1,17,25,4.0L V-8 Gas Turbocharged,Automatic,AWD,Gray,Beige
WDCGG8JB3EG308751,2014,mercedes-benz,glk,WA,Everett,13999,127057,0,Personal,2,19,25,3.5L V-6 Gas,Automatic,AWD,Black,Black
WDDUG8CB2EA067960,2014,mercedes-benz,s-class,TX,Arlington,28791,120184,1,Personal,2,17,25,4.6L V-8 Gas Turbocharged,Automatic,RWD,White,Black
WDDUG8CB1HA317001,2017,mercedes-benz,s-class,FL,West Palm Beach,42498,42838,0,Fleet,2,18,26,4.6L V-8 Gas Turbocharged,Automatic,RWD,White,Black
WDDUX8GB4JA362398,2018,mercedes-benz,s-class,CA,West Covina,92950,27824,0,Personal,2,16,25,4.0L V-8 Gas Turbocharged,Automatic,AWD,White,Black
WDDGF54X39R051041,2009,mercedes-benz,c-class,FL,Orlando,5400,93783,1,Personal,4,18,25,3.0L V-6 Gas,Automatic,RWD,Unknown,Unknown
WDDLJ6FB0FA133520,2015,mercedes-benz,cls,IN,Indianapolis,25000,80440,1,Fleet,2,20,30,3.0L V-6 Gas Turbocharged,Automatic,RWD,Black,Black
4JGDA5JB7JB195253,2018,mercedes-benz,gle,TX,Laredo,34990,40917,0,Personal,1,18,23,3.5L V-6 Gas,Automatic,RWD,Black,Unknown
W1KAF4GB9NR037722,2022,mercedes-benz,c-class,KY,Bowling Green,47388,5119,0,Personal,1,25,35,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,White,Beige
4JGDA5JBXJB049316,2018,mercedes-benz,gle,GA,Atlanta,34995,52113,2,Personal,2,18,23,3.5L V-6 Gas,Automatic,RWD,White,Black
WDCTG4GB7KJ636154,2019,mercedes-benz,gla,NJ,Westampton,26999,57705,0,Personal,2,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Black,Unknown
WDDGF4HB7CR206481,2012,mercedes-benz,c-class,FL,Hollywood,10981,79540,0,Personal,3,21,31,1.8L Inline-4 Gas Turbocharged,Automatic,RWD,Black,Black
WDC0G4KB0KV134377,2019,mercedes-benz,glc,OR,Medford,31994,34082,1,Personal,1,22,27,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,White,Black
55SWF8EBXKU305882,2019,mercedes-benz,c-class,NJ,Magnolia,29998,43649,0,Personal,1,22,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
4JGDA5HB9FA498960,2015,mercedes-benz,m-class,NC,Greensboro,20500,114996,0,Personal,2,17,22,3.5L V-6 Gas,Automatic,AWD,Silver,Black
W1N4N4GB4MJ156682,2021,mercedes-benz,gla,FL,Fort Lauderdale,36283,25424,1,Personal,1,25,34,2.0L Inline-4 Gas Turbocharged,Automatic,FWD,Black,Black
WDBSK71F99F150499,2009,mercedes-benz,sl,CO,Glenwood Springs,32799,35898,0,Fleet,3,13,21,5.5L V-8 Gas,Automatic,RWD,White,Unknown
W1N0G8EB0MV314981,2021,mercedes-benz,glc,OR,Portland,44110,8696,0,Personal,0,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Unknown,Black
W1KWJ8EB5LG021864,2020,mercedes-benz,c-class,NY,Westbury,33995,48975,0,Fleet,1,21,30,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Red,Black
WDCTG4GB1FJ080204,2015,mercedes-benz,gla,GA,Duluth,18988,80400,0,Fleet,2,24,32,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
W1W4ECVY2NT104938,2022,mercedes-benz,sprinter-cargo-van,CO,Westminster,72993,4035,0,Personal,1,0,0,3.0L V-6 Diesel Turbocharged,Automatic,4WD,White,Black
WDDZF4JB1KA523947,2019,mercedes-benz,e-class,TX,Dallas,41688,41007,0,Personal,1,21,30,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Silver,Black
WDD5J4HBXLN078346,2020,mercedes-benz,cla,NY,New Rochelle,37762,18140,0,Personal,2,23,33,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Gray,Black
55SWF6EB6KU312350,2019,mercedes-benz,c-class,CA,Ontario,50183,30366,0,Personal,1,19,27,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Red
WDDHF8JB3FB125691,2015,mercedes-benz,e-class,CT,Vernon,16990,102919,0,Personal,2,20,28,3.5L V-6 Gas,Automatic,AWD,Blue,White
WDDYK8AA5KA024414,2019,mercedes-benz,amg-gt,FL,St. Petersburg,134420,15865,0,Personal,2,15,21,4.0L V-8 Gas Turbocharged,Automatic,RWD,White,Brown
4JGDF6EE6HA798920,2017,mercedes-benz,gls,NC,Raleigh,37952,70088,0,Personal,2,19,22,3.0L V-6 Gas Turbocharged,Automatic,AWD,Silver,Gray
WDDGF8AB6EG188149,2014,mercedes-benz,c-class,OH,Fairfield,13499,113043,2,Personal,3,20,27,3.5L V-6 Gas,Automatic,AWD,Silver,Black
W1N0G8EB0NG041112,2022,mercedes-benz,glc,NJ,Union,51485,5377,0,Personal,1,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Beige
4JGDA5HB1GA809461,2016,mercedes-benz,gle,PA,Trooper,25999,77151,2,Fleet,3,17,22,3.5L V-6 Gas,Automatic,AWD,Black,Black
W1N0G8EB3NG061743,2022,mercedes-benz,glc,NJ,Union,51770,3949,0,Personal,1,21,28,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Blue,Beige
WDDYK7HA6JA014361,2018,mercedes-benz,amg-gt,FL,St. Petersburg,101357,5496,0,Personal,2,16,21,4.0L V-8 Gas Turbocharged,Automatic,RWD,Black,Black
WDC4M4HB9LW002876,2020,mercedes-benz,glb,NJ,Ramsey,36499,18530,0,Personal,1,23,31,2.0L Inline-4 Gas Turbocharged,Automatic,AWD,Unknown,Black
WDC0G4JB0KV157546,2019,mercedes-benz,glc,CA,Buena Park,23990,105660,0,Personal,2,22,27,2.0L Inline-4 Gas Turbocharged,Automatic,RWD,Silver,Black
WDDKJ6HB6GF331306,2016,mercedes-benz,e-class,VA,Fairfax,28950,52176,0,Personal,2,20,28,3.0L V-6 Gas Turbocharged,Automatic,AWD,White,Unknown
